99944,10591,0.6
99944,104029,2
99944,103378,3
99944,102884,1
99944,102775,1
99944,101853,3
99944,101612,1
99944,100953,2
99944,10054,1
99944,100180,1
99747,99161,3
99747,99077,1
99747,99068,2
99747,99033,2
99747,9851,1.1667
99747,981,2
99747,97789,2
99747,97572,1
99747,9755,0.6667
99747,97423,3
99747,97403,3
99747,97369,3
99747,970,0.6667
99747,96461,3
99747,96309,3
99747,96226,1.1429
99747,96205,1
99747,9608,0.3333
99747,95866,1
99747,95571,1
99747,94761,1
99747,94323,1
99747,94290,2
99747,94038,0.8929
99747,93891,0.5
99747,9332,1
99747,93309,1
99747,92541,1
99747,92356,1
99747,92322,1
99747,92155,2
99747,91986,2
99747,91904,3
99747,91850,1.5
99747,90936,2
99747,907,2.25
99747,90547,1
99747,8999,1
99747,89906,0.5
99747,8932,3
99747,89224,1.75
99747,89036,3
99747,8784,1
99747,87586,1
99747,87539,2
99747,87282,4
99747,8720,0.1429
99747,85090,3
99747,8490,3
99747,84883,1
99747,8363,2
99747,83022,2
99747,82264,2
99747,81336,0.5
99747,81078,3
99747,80741,2
99747,8054,0.8
99747,80289,1
99747,80163,2
99747,7920,1.5
99747,79158,3
99747,7891,2
99747,7866,3
99747,77111,2
99747,76372,0.4032
99747,75743,3
99747,74980,0.5
99747,7494,1
99747,74330,0.5
99747,743,0.2041
99747,74239,1
99747,73669,1
99747,73501,1
99747,7228,3
99747,72186,2
99747,71998,2
99747,7184,1
99747,71641,2
99747,70253,1
99747,69912,1
99747,6931,0.5
99747,68600,1
99747,67618,2
99747,67524,1
99747,66774,1
99747,66662,1
99747,65933,0.5
99747,65883,2
99747,65822,6
99747,65748,2
99747,6570,3
99747,65631,1
99747,65442,2
99747,6514,1
99747,65109,2
99747,64832,1
99747,6390,0.8889
99747,63034,3
99747,62755,2
99747,62692,1
99747,62427,3
99747,62095,1
99747,61600,1
99747,6137,0.1111
99747,61322,1
99747,60825,1.5
99747,60688,1
99747,60583,3
99747,60236,1
99747,5997,3.25
99747,5964,1
99747,59297,1.5
99747,58947,1
99747,58659,1
99747,58283,0.5
99747,58096,0.5
99747,578,0.25
99747,5767,0.75
99747,5746,2
99747,57436,2
99747,57384,2
99747,56949,1
99747,56762,2
99747,5638,1
99747,56345,0.5
99747,56279,2
99747,5620,2.1667
99747,56107,1
99747,56014,2
99747,56010,1
99747,55930,0.5
99747,55665,2
99747,5556,0.5
99747,55128,1
99747,549,1.75
99747,53791,2
99747,53715,2
99747,53509,1
99747,53359,1
99747,53277,2
99747,5319,0.6667
99747,5288,1.3333
99747,52226,4
99747,51565,2
99747,51507,2
99747,50306,1
99747,4968,0.75
99747,49542,0.6667
99747,49108,2
99747,49006,1
99747,4882,1.5
99747,48819,1
99747,47380,1
99747,47288,1
99747,47150,0.5
99747,46945,2
99747,46928,2
99747,46854,2.6667
99747,46821,2
99747,46722,1
99747,46555,3
99747,46553,2
99747,46460,2
99747,46208,1
99747,46111,0.6667
99747,45700,3
99747,453,0.25
99747,45198,3
99747,45014,2
99747,44936,2
99747,44917,2
99747,44741,2
99747,4467,1.0333
99747,44040,2
99747,43873,2
99747,43810,2
99747,43803,1
99747,43345,1.1667
99747,43319,1.5
99747,4289,3
99747,42865,2
99747,41594,1
99747,4157,0.4286
99747,4152,0.4286
99747,41345,3
99747,40955,1
99747,4068,1
99747,40446,2
99747,40423,2
99747,4015,0.8929
99747,40073,0.5
99747,39958,2
99747,3986,0.8333
99747,39807,3
99747,39205,1
99747,39130,1
99747,39073,0.6667
99747,38763,2
99747,38670,1
99747,38012,0.5
99747,37817,0.5
99747,3777,1
99747,37422,1
99747,37235,0.5
99747,37067,2
99747,36921,1
99747,36411,0.5
99747,36384,1
99747,36024,1
99747,35983,1
99747,35966,1
99747,35760,2
99747,34891,1
99747,34606,3
99747,34600,1
99747,33846,1
99747,33787,2
99747,3357,1
99747,33361,1
99747,33271,1
99747,3319,0.1795
99747,33164,1
99747,33153,3
99747,33010,2
99747,32037,1
99747,31446,1
99747,31381,0.5
99747,3096,0.2
99747,3071,2
99747,3067,1
99747,30597,2
99747,29722,0.6667
99747,29605,1
99747,29258,2
99747,29229,0.5
99747,29141,3
99747,28735,2
99747,28713,1
99747,2828,0.1818
99747,28090,3
99747,28088,0.5
99747,27800,2
99747,27796,1
99747,27685,3
99747,27378,1.1429
99747,27329,2
99747,27175,1
99747,27067,1
99747,26720,2.5
99747,26711,1
99747,2666,0.5
99747,26318,2
99747,26303,4
99747,26119,1
99747,26018,2
99747,26011,2
99747,2536,0.4737
99747,25352,1
99747,24719,1
99747,2438,0.4286
99747,24309,2
99747,24279,2
99747,24188,2
99747,24125,1
99747,23886,1
99747,2383,0.3889
99747,23828,2
99747,23765,1.6667
99747,23625,2
99747,23578,1
99747,23435,0.25
99747,23045,0.5
99747,22699,1
99747,22374,1
99747,21504,1.5
99747,21095,1
99747,20744,0.5
99747,20573,1.5
99747,20500,0.5
99747,20404,2
99747,20320,5
99747,20207,2
99747,19606,1
99747,19430,1
99747,1906,0.9
99747,18369,2
99747,18240,0.3333
99747,18153,0.2857
99747,17812,1
99747,17572,1.5
99747,17191,2
99747,17166,0.4
99747,17103,1
99747,17087,3
99747,16617,0.8333
99747,16558,3
99747,16500,3.5
99747,16203,0.2857
99747,16111,2
99747,16059,3
99747,16008,0.6667
99747,15848,1.25
99747,15672,2
99747,15623,1
99747,15575,3
99747,14866,1.5455
99747,14528,1
99747,14430,2.2
99747,14301,1
99747,14273,0.4615
99747,1426,0.6
99747,14183,1
99747,14045,1.5
99747,14036,1.3333
99747,13971,1
99747,13620,2
99747,13402,1.5
99747,133830,3
99747,133827,2
99747,133448,1
99747,13332,1
99747,131488,2
99747,131358,1.25
99747,131134,2
99747,130751,3
99747,13074,0.6667
99747,13060,1
99747,129820,3
99747,129254,2
99747,12857,1
99747,128441,3
99747,128387,1
99747,125855,1
99747,125292,5
99747,125047,1
99747,124881,2
99747,123246,2
99747,123198,1
99747,122496,1
99747,122016,2
99747,121634,1
99747,121383,1
99747,121212,2
99747,121169,2
99747,120783,1
99747,120672,3
99747,120360,2
99747,120357,2
99747,120235,1
99747,11983,3
99747,11793,0.4
99747,117675,1
99747,117293,1
99747,116898,1
99747,116177,3
99747,1161,0.8889
99747,115549,1
99747,115261,1
99747,115248,2
99747,114629,3
99747,114353,1
99747,114185,1
99747,113797,2
99747,113675,2
99747,113130,2
99747,11309,1
99747,11194,0.3333
99747,111159,0.3333
99747,110618,3
99747,109807,3
99747,109563,1
99747,109278,2
99747,109182,1
99747,108855,1
99747,10847,0.1667
99747,10752,2
99747,106800,1
99747,106536,2
99747,106103,1
99747,10591,0.6
99747,104029,2
99747,103378,3
99747,102884,1
99747,102775,1
99747,101853,3
99747,101612,1
99747,100953,2
99747,10054,1
99747,100180,1
9957,99161,3
9957,99077,1
9957,99068,2
9957,99033,2
9957,9851,1.1667
9957,981,2
9957,97789,2
9957,97572,1
9957,9755,0.6667
9957,97423,3
9957,97403,3
9957,97369,3
9957,970,0.6667
9957,96461,3
9957,96309,3
9957,96226,1.1429
9957,96205,1
9957,9608,0.3333
9957,95866,1
9957,95571,1
9957,94761,1
9957,94323,1
9957,94290,2
9957,94038,0.8929
9957,93891,0.5
9957,9332,1
9957,93309,1
9957,92541,1
9957,92356,1
9957,92322,1
9957,92155,2
9957,91986,2
9957,91904,3
9957,91850,1.5
9957,90936,2
9957,907,2.25
9957,90547,1
9957,8999,1
9957,89906,0.5
9957,8932,3
9957,89224,1.75
9957,89036,3
9957,8784,1
9957,87586,1
9957,87539,2
9957,87282,4
9957,8720,0.1429
9957,85090,3
9957,8490,3
9957,84883,1
9957,8363,2
9957,83022,2
9957,82264,2
9957,81336,0.5
9957,81078,3
9957,80741,2
9957,8054,0.8
9957,80289,1
9957,80163,2
9957,7920,1.5
9957,79158,3
9957,7891,2
9957,7866,3
9957,77111,2
9957,76372,0.4032
9957,75743,3
9957,74980,0.5
9957,7494,1
9957,74330,0.5
9957,743,0.2041
9957,74239,1
9957,73669,1
9957,73501,1
9957,7228,3
9957,72186,2
9957,71998,2
9957,7184,1
9957,71641,2
9957,70253,1
9957,69912,1
9957,6931,0.5
9957,68600,1
9957,67618,2
9957,67524,1
9957,66774,1
9957,66662,1
9957,65933,0.5
9957,65883,2
9957,65822,6
9957,65748,2
9957,6570,3
9957,65631,1
9957,65442,2
9957,6514,1
9957,65109,2
9957,64832,1
9957,6390,0.8889
9957,63034,3
9957,62755,2
9957,62692,1
9957,62427,3
9957,62095,1
9957,61600,1
9957,6137,0.1111
9957,61322,1
9957,60825,1.5
9957,60688,1
9957,60583,3
9957,60236,1
9957,5997,3.25
9957,5964,1
9957,59297,1.5
9957,58947,1
9957,58659,1
9957,58283,0.5
9957,58096,0.5
9957,578,0.25
9957,5767,0.75
9957,5746,2
9957,57436,2
9957,57384,2
9957,56949,1
9957,56762,2
9957,5638,1
9957,56345,0.5
9957,56279,2
9957,5620,2.1667
9957,56107,1
9957,56014,2
9957,56010,1
9957,55930,0.5
9957,55665,2
9957,5556,0.5
9957,55128,1
9957,549,1.75
9957,53791,2
9957,53715,2
9957,53509,1
9957,53359,1
9957,53277,2
9957,5319,0.6667
9957,5288,1.3333
9957,52226,4
9957,51565,2
9957,51507,2
9957,50306,1
9957,4968,0.75
9957,49542,0.6667
9957,49108,2
9957,49006,1
9957,4882,1.5
9957,48819,1
9957,47380,1
9957,47288,1
9957,47150,0.5
9957,46945,2
9957,46928,2
9957,46854,2.6667
9957,46821,2
9957,46722,1
9957,46555,3
9957,46553,2
9957,46460,2
9957,46208,1
9957,46111,0.6667
9957,45700,3
9957,453,0.25
9957,45198,3
9957,45014,2
9957,44936,2
9957,44917,2
9957,44741,2
9957,4467,1.0333
9957,44040,2
9957,43873,2
9957,43810,2
9957,43803,1
9957,43345,1.1667
9957,43319,1.5
9957,4289,3
9957,42865,2
9957,41594,1
9957,4157,0.4286
9957,4152,0.4286
9957,41345,3
9957,40955,1
9957,4068,1
9957,40446,2
9957,40423,2
9957,4015,0.8929
9957,40073,0.5
9957,39958,2
9957,3986,0.8333
9957,39807,3
9957,39205,1
9957,39130,1
9957,39073,0.6667
9957,38763,2
9957,38670,1
9957,38012,0.5
9957,37817,0.5
9957,3777,1
9957,37422,1
9957,37235,0.5
9957,37067,2
9957,36921,1
9957,36411,0.5
9957,36384,1
9957,36024,1
9957,35983,1
9957,35966,1
9957,35760,2
9957,34891,1
9957,34606,3
9957,34600,1
9957,33846,1
9957,33787,2
9957,3357,1
9957,33361,1
9957,33271,1
9957,3319,0.1795
9957,33164,1
9957,33153,3
9957,33010,2
9957,32037,1
9957,31446,1
9957,31381,0.5
9957,3096,0.2
9957,3071,2
9957,3067,1
9957,30597,2
9957,29722,0.6667
9957,29605,1
9957,29258,2
9957,29229,0.5
9957,29141,3
9957,28735,2
9957,28713,1
9957,2828,0.1818
9957,28090,3
9957,28088,0.5
9957,27800,2
9957,27796,1
9957,27685,3
9957,27378,1.1429
9957,27329,2
9957,27175,1
9957,27067,1
9957,26720,2.5
9957,26711,1
9957,2666,0.5
9957,26318,2
9957,26303,4
9957,26119,1
9957,26018,2
9957,26011,2
9957,2536,0.4737
9957,25352,1
9957,24719,1
9957,2438,0.4286
9957,24309,2
9957,24279,2
9957,24188,2
9957,24125,1
9957,23886,1
9957,2383,0.3889
9957,23828,2
9957,23765,1.6667
9957,23625,2
9957,23578,1
9957,23435,0.25
9957,23045,0.5
9957,22699,1
9957,22374,1
9957,21504,1.5
9957,21095,1
9957,20744,0.5
9957,20573,1.5
9957,20500,0.5
9957,20404,2
9957,20320,5
9957,20207,2
9957,19606,1
9957,19430,1
9957,1906,0.9
9957,18369,2
9957,18240,0.3333
9957,18153,0.2857
9957,17812,1
9957,17572,1.5
9957,17191,2
9957,17166,0.4
9957,17103,1
9957,17087,3
9957,16617,0.8333
9957,16558,3
9957,16500,3.5
9957,16203,0.2857
9957,16111,2
9957,16059,3
9957,16008,0.6667
9957,15848,1.25
9957,15672,2
9957,15623,1
9957,15575,3
9957,14866,1.5455
9957,14528,1
9957,14430,2.2
9957,14301,1
9957,14273,0.4615
9957,1426,0.6
9957,14183,1
9957,14045,1.5
9957,14036,1.3333
9957,13971,1
9957,13620,2
9957,13402,1.5
9957,133830,3
9957,133827,2
9957,133448,1
9957,13332,1
9957,131488,2
9957,131358,1.25
9957,131134,2
9957,130751,3
9957,13074,0.6667
9957,13060,1
9957,129820,3
9957,129254,2
9957,12857,1
9957,128441,3
9957,128387,1
9957,125855,1
9957,125292,5
9957,125047,1
9957,124881,2
9957,123246,2
9957,123198,1
9957,122496,1
9957,122016,2
9957,121634,1
9957,121383,1
9957,121212,2
9957,121169,2
9957,120783,1
9957,120672,3
9957,120360,2
9957,120357,2
9957,120235,1
9957,11983,3
9957,11793,0.4
9957,117675,1
9957,117293,1
9957,116898,1
9957,116177,3
9957,1161,0.8889
9957,115549,1
9957,115261,1
9957,115248,2
9957,114629,3
9957,114353,1
9957,114185,1
9957,113797,2
9957,113675,2
9957,113130,2
9957,11309,1
9957,11194,0.3333
9957,111159,0.3333
9957,110618,3
9957,109807,3
9957,109563,1
9957,109278,2
9957,109182,1
9957,108855,1
9957,10847,0.1667
9957,10752,2
9957,106800,1
9957,106536,2
9957,106103,1
9957,10591,0.6
9957,104029,2
9957,103378,3
9957,102884,1
9957,102775,1
9957,101853,3
9957,101612,1
9957,100953,2
9957,10054,1
9957,100180,1
99305,99161,3
99305,99077,1
99305,99068,2
99305,99033,2
99305,9851,1.1667
99305,981,2
99305,97789,2
99305,97572,1
99305,9755,0.6667
99305,97423,3
99305,97403,3
99305,97369,3
99305,970,0.6667
99305,96461,3
99305,96309,3
99305,96226,1.1429
99305,96205,1
99305,9608,0.3333
99305,95866,1
99305,95571,1
99305,94761,1
99305,94323,1
99305,94290,2
99305,94038,0.8929
99305,93891,0.5
99305,9332,1
99305,93309,1
99305,92541,1
99305,92356,1
99305,92322,1
99305,92155,2
99305,91986,2
99305,91904,3
99305,91850,1.5
99305,90936,2
99305,907,2.25
99305,90547,1
99305,8999,1
99305,89906,0.5
99305,8932,3
99305,89224,1.75
99305,89036,3
99305,8784,1
99305,87586,1
99305,87539,2
99305,87282,4
99305,8720,0.1429
99305,85090,3
99305,8490,3
99305,84883,1
99305,8363,2
99305,83022,2
99305,82264,2
99305,81336,0.5
99305,81078,3
99305,80741,2
99305,8054,0.8
99305,80289,1
99305,80163,2
99305,7920,1.5
99305,79158,3
99305,7891,2
99305,7866,3
99305,77111,2
99305,76372,0.4032
99305,75743,3
99305,74980,0.5
99305,7494,1
99305,74330,0.5
99305,743,0.2041
99305,74239,1
99305,73669,1
99305,73501,1
99305,7228,3
99305,72186,2
99305,71998,2
99305,7184,1
99305,71641,2
99305,70253,1
99305,69912,1
99305,6931,0.5
99305,68600,1
99305,67618,2
99305,67524,1
99305,66774,1
99305,66662,1
99305,65933,0.5
99305,65883,2
99305,65822,6
99305,65748,2
99305,6570,3
99305,65631,1
99305,65442,2
99305,6514,1
99305,65109,2
99305,64832,1
99305,6390,0.8889
99305,63034,3
99305,62755,2
99305,62692,1
99305,62427,3
99305,62095,1
99305,61600,1
99305,6137,0.1111
99305,61322,1
99305,60825,1.5
99305,60688,1
99305,60583,3
99305,60236,1
99305,5997,3.25
99305,5964,1
99305,59297,1.5
99305,58947,1
99305,58659,1
99305,58283,0.5
99305,58096,0.5
99305,578,0.25
99305,5767,0.75
99305,5746,2
99305,57436,2
99305,57384,2
99305,56949,1
99305,56762,2
99305,5638,1
99305,56345,0.5
99305,56279,2
99305,5620,2.1667
99305,56107,1
99305,56014,2
99305,56010,1
99305,55930,0.5
99305,55665,2
99305,5556,0.5
99305,55128,1
99305,549,1.75
99305,53791,2
99305,53715,2
99305,53509,1
99305,53359,1
99305,53277,2
99305,5319,0.6667
99305,5288,1.3333
99305,52226,4
99305,51565,2
99305,51507,2
99305,50306,1
99305,4968,0.75
99305,49542,0.6667
99305,49108,2
99305,49006,1
99305,4882,1.5
99305,48819,1
99305,47380,1
99305,47288,1
99305,47150,0.5
99305,46945,2
99305,46928,2
99305,46854,2.6667
99305,46821,2
99305,46722,1
99305,46555,3
99305,46553,2
99305,46460,2
99305,46208,1
99305,46111,0.6667
99305,45700,3
99305,453,0.25
99305,45198,3
99305,45014,2
99305,44936,2
99305,44917,2
99305,44741,2
99305,4467,1.0333
99305,44040,2
99305,43873,2
99305,43810,2
99305,43803,1
99305,43345,1.1667
99305,43319,1.5
99305,4289,3
99305,42865,2
99305,41594,1
99305,4157,0.4286
99305,4152,0.4286
99305,41345,3
99305,40955,1
99305,4068,1
99305,40446,2
99305,40423,2
99305,4015,0.8929
99305,40073,0.5
99305,39958,2
99305,3986,0.8333
99305,39807,3
99305,39205,1
99305,39130,1
99305,39073,0.6667
99305,38763,2
99305,38670,1
99305,38012,0.5
99305,37817,0.5
99305,3777,1
99305,37422,1
99305,37235,0.5
99305,37067,2
99305,36921,1
99305,36411,0.5
99305,36384,1
99305,36024,1
99305,35983,1
99305,35966,1
99305,35760,2
99305,34891,1
99305,34606,3
99305,34600,1
99305,33846,1
99305,33787,2
99305,3357,1
99305,33361,1
99305,33271,1
99305,3319,0.1795
99305,33164,1
99305,33153,3
99305,33010,2
99305,32037,1
99305,31446,1
99305,31381,0.5
99305,3096,0.2
99305,3071,2
99305,3067,1
99305,30597,2
99305,29722,0.6667
99305,29605,1
99305,29258,2
99305,29229,0.5
99305,29141,3
99305,28735,2
99305,28713,1
99305,2828,0.1818
99305,28090,3
99305,28088,0.5
99305,27800,2
99305,27796,1
99305,27685,3
99305,27378,1.1429
99305,27329,2
99305,27175,1
99305,27067,1
99305,26720,2.5
99305,26711,1
99305,2666,0.5
99305,26318,2
99305,26303,4
99305,26119,1
99305,26018,2
99305,26011,2
99305,2536,0.4737
99305,25352,1
99305,24719,1
99305,2438,0.4286
99305,24309,2
99305,24279,2
99305,24188,2
99305,24125,1
99305,23886,1
99305,2383,0.3889
99305,23828,2
99305,23765,1.6667
99305,23625,2
99305,23578,1
99305,23435,0.25
99305,23045,0.5
99305,22699,1
99305,22374,1
99305,21504,1.5
99305,21095,1
99305,20744,0.5
99305,20573,1.5
99305,20500,0.5
99305,20404,2
99305,20320,5
99305,20207,2
99305,19606,1
99305,19430,1
99305,1906,0.9
99305,18369,2
99305,18240,0.3333
99305,18153,0.2857
99305,17812,1
99305,17572,1.5
99305,17191,2
99305,17166,0.4
99305,17103,1
99305,17087,3
99305,16617,0.8333
99305,16558,3
99305,16500,3.5
99305,16203,0.2857
99305,16111,2
99305,16059,3
99305,16008,0.6667
99305,15848,1.25
99305,15672,2
99305,15623,1
99305,15575,3
99305,14866,1.5455
99305,14528,1
99305,14430,2.2
99305,14301,1
99305,14273,0.4615
99305,1426,0.6
99305,14183,1
99305,14045,1.5
99305,14036,1.3333
99305,13971,1
99305,13620,2
99305,13402,1.5
99305,133830,3
99305,133827,2
99305,133448,1
99305,13332,1
99305,131488,2
99305,131358,1.25
99305,131134,2
99305,130751,3
99305,13074,0.6667
99305,13060,1
99305,129820,3
99305,129254,2
99305,12857,1
99305,128441,3
99305,128387,1
99305,125855,1
99305,125292,5
99305,125047,1
99305,124881,2
99305,123246,2
99305,123198,1
99305,122496,1
99305,122016,2
99305,121634,1
99305,121383,1
99305,121212,2
99305,121169,2
99305,120783,1
99305,120672,3
99305,120360,2
99305,120357,2
99305,120235,1
99305,11983,3
99305,11793,0.4
99305,117675,1
99305,117293,1
99305,116898,1
99305,116177,3
99305,1161,0.8889
99305,115549,1
99305,115261,1
99305,115248,2
99305,114629,3
99305,114353,1
99305,114185,1
99305,113797,2
99305,113675,2
99305,113130,2
99305,11309,1
99305,11194,0.3333
99305,111159,0.3333
99305,110618,3
99305,109807,3
99305,109563,1
99305,109278,2
99305,109182,1
99305,108855,1
99305,10847,0.1667
99305,10752,2
99305,106800,1
99305,106536,2
99305,106103,1
99305,10591,0.6
99305,104029,2
99305,103378,3
99305,102884,1
99305,102775,1
99305,101853,3
99305,101612,1
99305,100953,2
99305,10054,1
99305,100180,1
99161,99944,3
99161,99747,3
99161,9957,3
99161,99305,3
99161,99077,2
99161,99068,5
99161,99033,5
99161,9896,3
99161,9851,1.8333
99161,981,5
99161,97789,5
99161,97572,4
99161,9755,2.3333
99161,970,2.3333
99161,96315,3
99161,96226,4.1429
99161,96205,2
99161,9608,3.3333
99161,95866,4
99161,95571,2
99161,95341,3
99161,95030,3
99161,94761,4
99161,94323,4
99161,94290,1
99161,94038,2.1071
99161,93891,2.5
99161,9332,4
99161,93309,4
99161,92541,2
99161,92356,2
99161,92322,2
99161,92155,5
99161,91986,5
99161,91850,4.5
99161,91699,3
99161,91677,3
99161,91435,3
99161,90936,5
99161,907,0.75
99161,90547,4
99161,90299,3
99161,8999,2
99161,89906,3.5
99161,89546,3
99161,89224,4.75
99161,89173,3
99161,87937,3
99161,8784,4
99161,87586,4
99161,87539,5
99161,87282,1
99161,8720,3.1429
99161,87166,3
99161,86708,3
99161,85991,3
99161,84883,2
99161,84024,3
99161,8363,1
99161,83022,5
99161,82969,3
99161,82388,3
99161,82264,5
99161,81604,3
99161,81336,3.5
99161,81260,3
99161,80741,5
99161,8054,2.2
99161,80289,4
